Date,f1_maturity_target,f1_mu,f1_sd,f1_skew,f1_kurt,f1_p10,f1_p50,f1_p90,f1_lg_change_decr,f1_prDec,f1_lg_change_incr,f1_prInc,f2_maturity_target,f2_mu,f2_sd,f2_skew,f2_kurt,f2_p10,f2_p50,f2_p90,f2_lg_change_decr,f2_prDec,f2_lg_change_incr,f2_prInc,f3_maturity_target,f3_mu,f3_sd,f3_skew,f3_kurt,f3_p10,f3_p50,f3_p90,f3_lg_change_decr,f3_prDec,f3_lg_change_incr,f3_prInc,f4_maturity_target,f4_mu,f4_sd,f4_skew,f4_kurt,f4_p10,f4_p50,f4_p90,f4_lg_change_decr,f4_prDec,f4_lg_change_incr,f4_prInc,f5_maturity_target,f5_mu,f5_sd,f5_skew,f5_kurt,f5_p10,f5_p50,f5_p90,f5_lg_change_decr,f5_prDec,f5_lg_change_incr,f5_prInc,f6_maturity_target,f6_mu,f6_sd,f6_skew,f6_kurt,f6_p10,f6_p50,f6_p90,f6_lg_change_decr,f6_prDec,f6_lg_change_incr,f6_prInc,f7_maturity_target,f7_mu,f7_sd,f7_skew,f7_kurt,f7_p10,f7_p50,f7_p90,f7_lg_change_decr,f7_prDec,f7_lg_change_incr,f7_prInc,f8_maturity_target,f8_mu,f8_sd,f8_skew,f8_kurt,f8_p10,f8_p50,f8_p90,f8_lg_change_decr,f8_prDec,f8_lg_change_incr,f8_prInc,f9_maturity_target,f9_mu,f9_sd,f9_skew,f9_kurt,f9_p10,f9_p50,f9_p90,f9_lg_change_decr,f9_prDec,f9_lg_change_incr,f9_prInc,f10_maturity_target,f10_mu,f10_sd,f10_skew,f10_kurt,f10_p10,f10_p50,f10_p90,f10_lg_change_decr,f10_prDec,f10_lg_change_incr,f10_prInc,f11_maturity_target,f11_mu,f11_sd,f11_skew,f11_kurt,f11_p10,f11_p50,f11_p90,f11_lg_change_decr,f11_prDec,f11_lg_change_incr,f11_prInc,f12_maturity_target,f12_mu,f12_sd,f12_skew,f12_kurt,f12_p10,f12_p50,f12_p90,f12_lg_change_decr,f12_prDec,f12_lg_change_incr,f12_prInc,f13_maturity_target,f13_mu,f13_sd,f13_skew,f13_kurt,f13_p10,f13_p50,f13_p90,f13_lg_change_decr,f13_prDec,f13_lg_change_incr,f13_prInc,f14_maturity_target,f14_mu,f14_sd,f14_skew,f14_kurt,f14_p10,f14_p50,f14_p90,f14_lg_change_decr,f14_prDec,f14_lg_change_incr,f14_prInc
2015-09-30,3.0,0.00196,0.15709,-0.68649,1.46744,-0.19611,0.01672,0.17952,-20.0,0.09647,20.0,0.07595,3.0,-0.00057,0.14896,-0.83667,1.35817,-0.19552,0.01954,0.16538,-20.0,0.09617,20.0,0.05592,6.0,-0.01082,0.17068,0.06968,0.25667,-0.22684,-0.01227,0.20407,-20.0,0.13002,20.0,0.10437,3.0,0.00099,0.05357,-0.34473,0.56043,-0.06823,0.00372,0.06505,-10.0,0.04099,10.0,0.02493,6.0,-0.00298,0.1312,-0.08548,0.60295,-0.16861,2e-05,0.15591,-20.0,0.06875,20.0,0.05552,60.0,0.0134190876326636,0.0115911312279523,0.331360541908231,2.2046088896238,-0.0007442259675405,0.0128996148290804,0.0263394661829489,-1.0,0.380080046195815,3.0,0.0718723243264769,3.0,-0.00605,0.09956,-0.78198,1.57066,-0.13064,0.00289,0.1087,-10.0,0.14936,10.0,0.12114,3.0,-0.00093,0.03902,-0.15416,0.45498,-0.05093,1e-05,0.04683,-10.0,0.01037,10.0,0.00528,6.0,-0.00949,0.20189,-0.32536,0.80618,-0.26708,0.00201,0.22816,-20.0,0.15656,20.0,0.12881,6.0,-0.00355,0.12742,-0.19543,0.6383,-0.16457,0.00052,0.1496,-20.0,0.06583,20.0,0.04814,12.0,-0.01457,0.2206,-1.26936,2.02351,-0.31756,0.0372,0.20742,-20.0,0.17056,20.0,0.11253,6.0,-0.00421,0.1528,-1.34039,2.46589,-0.20974,0.03013,0.14858,-20.0,0.10669,20.0,0.02795,6.0,-0.01427,0.17775,0.29748,0.34226,-0.23308,-0.02261,0.21466,-20.0,0.14141,20.0,0.11338,3.0,-0.00112,0.05666,0.13931,0.48962,-0.07104,-0.00264,0.07006,-10.0,0.03902,10.0,0.04201
2015-10-07,3.0,-0.01101,0.1346,-0.79094,1.65042,-0.18008,0.00333,0.14001,-20.0,0.08305,20.0,0.03473,3.0,0.00097,0.12702,-0.7412,1.62218,-0.15818,0.01303,0.14491,-20.0,0.06543,20.0,0.03741,6.0,-0.0087,0.17087,0.07742,0.0764,-0.22389,-0.01259,0.21159,-20.0,0.12746,20.0,0.11188,3.0,0.00108,0.04935,-0.31246,0.46832,-0.0628,0.00338,0.06038,-10.0,0.0309,10.0,0.01747,6.0,-0.00606,0.12955,-0.23551,0.87048,-0.16928,-0.00045,0.14688,-20.0,0.07126,20.0,0.04684,60.0,0.0150370201935554,0.0122994834207145,0.782061471393589,6.05508582696177,0.0007261418853255,0.0147019993480387,0.0291500695686742,-1.0,0.327396741189845,3.0,0.091472048822321,3.0,-0.00486,0.08713,-0.795,1.19771,-0.11832,0.00554,0.09418,-10.0,0.13051,10.0,0.0839,3.0,-0.00117,0.03556,0.04187,0.40578,-0.04578,-0.00167,0.04312,-10.0,0.00403,10.0,0.00413,6.0,-0.01084,0.20151,-0.14238,0.70639,-0.26474,-0.00461,0.23057,-20.0,0.15871,20.0,0.12956,6.0,-0.00414,0.13567,-0.12514,0.41986,-0.17736,-0.00051,0.16173,-20.0,0.07681,20.0,0.05927,12.0,-0.01078,0.20393,-1.554,3.21758,-0.28616,0.03714,0.18441,-20.0,0.14242,20.0,0.07578,6.0,-0.00159,0.13186,-1.42633,2.96108,-0.17445,0.0271,0.12942,-20.0,0.08254,20.0,0.01162,6.0,-0.01251,0.17923,0.23494,0.35772,-0.23406,-0.01895,0.21638,-20.0,0.1402,20.0,0.11484,3.0,-0.00036,0.05195,0.02715,0.55544,-0.06458,-0.00111,0.06412,-10.0,0.03078,10.0,0.03057
2015-10-14,3.0,-0.00968,0.12209,-0.59944,1.33365,-0.16131,-0.00075,0.13194,-20.0,0.06511,20.0,0.02947,3.0,0.00162,0.12521,-0.70089,1.36851,-0.15748,0.01425,0.14373,-20.0,0.06466,20.0,0.03572,6.0,-0.00578,0.15198,0.05151,0.10044,-0.19799,-0.00806,0.18934,-20.0,0.09806,20.0,0.08856,3.0,0.00103,0.04739,-0.21416,0.39759,-0.06013,0.00242,0.05874,-10.0,0.02424,10.0,0.01603,6.0,-0.00669,0.12904,-0.01428,0.7072,-0.16734,-0.00563,0.15039,-20.0,0.06711,20.0,0.05237,60.0,0.0139593154537892,0.0118117458545615,0.283433565538261,2.0624429187944,-0.0004468864468864,0.01351986104818,0.0276580704582086,-1.0,0.361516063859288,3.0,0.0798538208612289,3.0,-0.00411,0.08232,-0.87193,1.4948,-0.11056,0.00636,0.08842,-10.0,0.1172,10.0,0.06815,3.0,-0.00082,0.03512,-0.01163,0.37245,-0.04515,-0.00118,0.04313,-10.0,0.0039,10.0,0.00318,6.0,-0.00874,0.20118,-0.19994,0.71708,-0.26318,-0.00104,0.23108,-20.0,0.15662,20.0,0.13107,6.0,-0.0036,0.12888,-0.04933,0.42248,-0.16674,-0.00213,0.15492,-20.0,0.06561,20.0,0.05376,12.0,0.00881,0.19156,-1.55625,3.27754,-0.24286,0.05314,0.19295,-20.0,0.12135,20.0,0.08766,6.0,0.00718,0.12757,-1.44754,2.92724,-0.1614,0.03616,0.13233,-20.0,0.07494,20.0,0.0114,6.0,-0.00961,0.1691,0.22705,0.3857,-0.21842,-0.01566,0.20573,-20.0,0.12195,20.0,0.10542,3.0,-0.00014,0.05013,0.00898,0.48236,-0.06265,-0.00058,0.06218,-10.0,0.02663,10.0,0.02645
2015-10-21,3.0,-0.00803,0.11673,-0.62472,1.31977,-0.15429,0.00157,0.12638,-20.0,0.05952,20.0,0.02424,3.0,0.00177,0.11061,-0.57928,1.32147,-0.13643,0.00954,0.13071,-20.0,0.04471,20.0,0.02515,6.0,-0.00539,0.15437,0.14769,0.07786,-0.19793,-0.01164,0.19723,-20.0,0.09739,20.0,0.09706,3.0,0.00094,0.05009,-0.05342,0.23462,-0.06281,0.00067,0.06396,-10.0,0.026,10.0,0.02406,6.0,-0.0043,0.1223,-0.2123,0.65667,-0.15985,0.00049,0.14202,-20.0,0.06147,20.0,0.04156,60.0,0.013996058681848,0.011813059093292,0.281352727022924,2.0580470833138,-0.000406865219586,0.0135610325067194,0.0277181316152784,-1.0,0.360222545136055,3.0,0.0802595696399069,3.0,-0.00352,0.07243,-0.77781,0.98704,-0.09999,0.00618,0.07847,-10.0,0.10026,10.0,0.04319,3.0,-0.00056,0.03558,-0.00028,0.3582,-0.04534,-0.00063,0.04337,-10.0,0.00418,10.0,0.00368,6.0,-0.00611,0.19318,-0.22105,0.73126,-0.25043,0.00164,0.22415,-20.0,0.1445,20.0,0.12472,6.0,-0.00299,0.12295,-0.01885,0.44911,-0.15773,-0.0022,0.14872,-20.0,0.05643,20.0,0.04772,12.0,-0.01052,0.1894,-1.37129,2.58578,-0.26345,0.03201,0.17846,-20.0,0.1396,20.0,0.06566,6.0,-0.00144,0.11674,-1.34504,2.90764,-0.15035,0.02061,0.11778,-20.0,0.06411,20.0,0.00684,6.0,-0.00872,0.16648,0.23723,0.30457,-0.21425,-0.01555,0.20521,-20.0,0.11758,20.0,0.10494,3.0,0.00025,0.04701,-0.04772,0.62519,-0.05809,2e-05,0.05775,-10.0,0.02238,10.0,0.02015
2015-10-28,3.0,-0.00586,0.10748,-0.54571,1.14322,-0.14052,0.00162,0.12014,-20.0,0.04706,20.0,0.0187,3.0,0.00188,0.10181,-0.5656,1.27146,-0.12574,0.00899,0.11994,-20.0,0.03721,20.0,0.01785,6.0,-0.00502,0.15808,0.13682,0.11138,-0.20273,-0.01028,0.19995,-20.0,0.10302,20.0,0.09997,3.0,0.0016,0.05919,-0.14806,0.29377,-0.07457,0.00285,0.07463,-10.0,0.04904,10.0,0.04369,6.0,-0.00416,0.1145,-0.07008,0.60073,-0.14884,-0.00195,0.13451,-20.0,0.04864,20.0,0.0362,60.0,0.0141815092453773,0.0116472489763326,0.238372487428546,2.08947214330721,7.11364040547724e-06,0.0138349340044168,0.027665072859745,-1.0,0.350734632683658,3.0,0.0795002498750624,3.0,-0.00333,0.07909,-0.73374,1.26103,-0.10481,0.00481,0.08716,-10.0,0.10818,10.0,0.06803,3.0,-0.00024,0.03555,-0.03778,0.32044,-0.04591,2e-05,0.04397,-10.0,0.00413,10.0,0.00331,6.0,-0.0057,0.18534,-0.14287,0.72694,-0.23883,-0.00054,0.21638,-20.0,0.13515,20.0,0.11641,6.0,-0.00217,0.12153,-0.04698,0.43976,-0.15552,-0.00055,0.14726,-20.0,0.05441,20.0,0.04627,12.0,-0.00691,0.1773,-1.5268,3.31811,-0.23679,0.03282,0.16585,-20.0,0.12202,20.0,0.04848,6.0,-0.00029,0.11191,-1.52193,3.50392,-0.14308,0.02361,0.10969,-20.0,0.0619,20.0,0.00348,6.0,-0.00777,0.16721,0.23944,0.37224,-0.21414,-0.01431,0.20578,-20.0,0.11647,20.0,0.10548,3.0,0.00109,0.05032,-0.19982,0.70625,-0.06201,0.00214,0.06175,-10.0,0.03081,10.0,0.02399
2015-11-04,3.0,-0.00831,0.11893,-0.40096,0.60501,-0.16257,-0.0004,0.13362,-20.0,0.06477,20.0,0.03003,3.0,-0.00416,0.11618,-0.70876,1.07064,-0.15447,0.00767,0.12994,-20.0,0.06218,20.0,0.01974,6.0,-0.01227,0.15377,0.1195,0.16461,-0.20634,-0.01538,0.18407,-20.0,0.1073,20.0,0.08427,3.0,0.00246,0.06392,-0.31098,0.31643,-0.0825,0.00621,0.07953,-10.0,0.06595,10.0,0.05116,6.0,-0.00231,0.11339,-0.30694,0.70125,-0.1479,0.00401,0.13196,-20.0,0.05142,20.0,0.03109,60.0,0.0153763160009644,0.0116170750777539,0.237149870921497,2.10120910914355,0.0017628644939965,0.0152436060321494,0.029334941153772,-1.0,0.310736960540063,3.0,0.0930744193522464,3.0,-0.00976,0.08399,-1.09052,2.00561,-0.11852,0.00403,0.08061,-10.0,0.12884,10.0,0.0492,3.0,5e-05,0.03634,-0.01442,0.20758,-0.04631,2e-05,0.0459,-10.0,0.00429,10.0,0.0035,6.0,-0.01479,0.19067,-0.23584,0.47629,-0.26255,-0.00503,0.21323,-20.0,0.15791,20.0,0.11375,6.0,-0.00662,0.11896,0.00583,0.42566,-0.15668,-0.00602,0.14013,-20.0,0.05373,20.0,0.04112,12.0,-0.00534,0.17674,-1.46855,2.99736,-0.23905,0.03639,0.16702,-20.0,0.12452,20.0,0.04918,6.0,0.00039,0.10998,-1.46706,3.38474,-0.13921,0.02261,0.11023,-20.0,0.05798,20.0,0.0036,6.0,-0.01643,0.17451,0.24501,0.34309,-0.23151,-0.02388,0.20821,-20.0,0.13773,20.0,0.10756,3.0,0.00126,0.04448,-0.21721,0.66342,-0.05509,0.00234,0.05493,-10.0,0.02018,10.0,0.0131
2015-11-11,3.0,-0.00908,0.12448,-0.3541,0.6085,-0.17084,-0.00085,0.13793,-20.0,0.07208,20.0,0.036,3.0,-0.0053,0.12466,-0.71792,1.0937,-0.16643,0.00788,0.13891,-20.0,0.07095,20.0,0.02684,6.0,-0.01007,0.14422,0.15353,0.35506,-0.18963,-0.01427,0.17328,-20.0,0.08795,20.0,0.07437,3.0,0.00148,0.06391,0.10679,0.15287,-0.07851,-0.00086,0.08321,-10.0,0.05359,10.0,0.06429,6.0,-0.00169,0.11533,-0.32453,0.72306,-0.1493,0.00462,0.13529,-20.0,0.053,20.0,0.03314,60.0,0.0152161260988178,0.0116101970867994,0.243708037606964,2.10914100253902,0.0015351430976431,0.0150289683878952,0.0291144278606965,-1.0,0.316115994745883,3.0,0.091007375972517,3.0,-0.01272,0.09379,-0.65444,0.42298,-0.1431,0.00028,0.09498,-10.0,0.17414,10.0,0.08663,3.0,0.00041,0.03644,-0.08607,0.25734,-0.04654,0.00091,0.04552,-10.0,0.00501,10.0,0.00339,6.0,-0.01286,0.19874,-0.35448,0.64332,-0.27048,0.00048,0.22188,-20.0,0.1603,20.0,0.12299,6.0,-0.00594,0.11404,0.01842,0.41871,-0.15019,-0.0052,0.13484,-20.0,0.04669,20.0,0.03626,12.0,-0.00978,0.18776,-1.45869,2.87342,-0.25892,0.03399,0.1737,-20.0,0.13504,20.0,0.05832,6.0,-0.00431,0.12471,-1.51427,3.23367,-0.16714,0.02419,0.11678,-20.0,0.07787,20.0,0.00547,6.0,-0.01608,0.17267,0.33363,0.37308,-0.22707,-0.02584,0.20843,-20.0,0.13406,20.0,0.10731,3.0,0.00092,0.04314,-0.04055,0.57823,-0.05289,0.00091,0.05415,-10.0,0.01492,10.0,0.01381
2015-11-18,3.0,-0.00641,0.12875,-0.52653,1.1593,-0.16671,0.00179,0.14545,-20.0,0.06963,20.0,0.04086,3.0,-0.00528,0.12204,-0.63655,1.12876,-0.16229,0.00657,0.13499,-20.0,0.06572,20.0,0.02921,6.0,-0.01118,0.14372,0.27845,0.3035,-0.18869,-0.01803,0.17388,-20.0,0.08508,20.0,0.07563,3.0,0.00197,0.06981,0.20271,0.13081,-0.08421,-0.00209,0.09365,-10.0,0.06518,10.0,0.08616,6.0,-0.00072,0.11932,-0.40106,0.84525,-0.15266,0.00684,0.13936,-20.0,0.058,20.0,0.036,60.0,0.0153518913910486,0.011635054817761,0.238815195472549,2.09539474145876,0.0016935897435897,0.0152094328092884,0.0293302325581395,-1.0,0.311787455182693,3.0,0.0930387140957982,3.0,-0.00972,0.09477,-0.87966,0.91855,-0.14106,0.00696,0.09426,-10.0,0.16347,10.0,0.08254,3.0,0.0,0.03409,-0.06413,0.20024,-0.04388,3e-05,0.0421,-10.0,0.00289,10.0,0.00184,6.0,-0.01189,0.20341,-0.39659,0.77261,-0.27517,0.00335,0.22519,-20.0,0.16214,20.0,0.12652,6.0,-0.00598,0.11756,0.0292,0.35114,-0.15524,-0.00532,0.13958,-20.0,0.05056,20.0,0.04019,12.0,0.00746,0.18419,-1.63006,3.3556,-0.24666,0.05446,0.17848,-20.0,0.12324,20.0,0.06368,6.0,0.00631,0.12402,-1.58935,3.54284,-0.15557,0.03545,0.12491,-20.0,0.07164,20.0,0.00743,6.0,-0.01419,0.16765,0.289,0.38241,-0.22025,-0.02197,0.20113,-20.0,0.1249,20.0,0.10111,3.0,0.00164,0.04644,-0.08824,0.47027,-0.05688,0.00215,0.05872,-10.0,0.02048,10.0,0.01859
2015-11-25,3.0,-0.00533,0.12788,-0.43528,0.74436,-0.1686,0.00279,0.14698,-20.0,0.07101,20.0,0.04185,3.0,-0.00387,0.11821,-0.69836,1.35617,-0.15339,0.00757,0.13121,-20.0,0.06012,20.0,0.02529,6.0,-0.00944,0.13583,0.3086,0.31794,-0.17559,-0.01695,0.16696,-20.0,0.06929,20.0,0.06925,3.0,0.00382,0.08093,0.16615,0.10193,-0.09766,4e-05,0.10851,-10.0,0.09275,10.0,0.11832,6.0,-0.00054,0.11293,-0.3316,0.74831,-0.14408,0.00542,0.13313,-20.0,0.04887,20.0,0.03118,60.0,0.0163435939107976,0.0120904341739608,0.718240729651854,5.81939974408763,0.0030844966936076,0.0163358539765319,0.0304781952364978,-1.0,0.282098231352744,3.0,0.105736533934284,3.0,-0.01035,0.0818,-0.90331,1.84868,-0.11488,0.00041,0.07832,-10.0,0.12302,10.0,0.05376,3.0,0.00141,0.03895,-0.05641,0.20451,-0.04843,0.00145,0.04917,-10.0,0.00641,10.0,0.00585,6.0,-0.01026,0.19387,-0.30832,0.74023,-0.25834,0.00099,0.21842,-20.0,0.1508,20.0,0.11934,6.0,-0.00462,0.11596,-0.04054,0.5108,-0.15035,-0.00346,0.13763,-20.0,0.04891,20.0,0.03852,12.0,-0.01119,0.18973,-1.40911,2.79282,-0.26079,0.03125,0.17722,-20.0,0.13786,20.0,0.06445,6.0,-0.00366,0.12504,-1.44391,3.09096,-0.16576,0.02296,0.12038,-20.0,0.0762,20.0,0.00761,6.0,-0.01424,0.16287,0.36916,0.42088,-0.21216,-0.02451,0.19637,-20.0,0.11595,20.0,0.09681,3.0,0.00166,0.04358,0.07472,0.33559,-0.05274,4e-05,0.05613,-10.0,0.01117,10.0,0.01541
2015-12-02,3.0,-0.00613,0.14078,-0.35348,0.45302,-0.18927,0.00243,0.16354,-20.0,0.0895,20.0,0.05837,3.0,-0.00282,0.12147,-0.6737,0.92562,-0.1618,0.01026,0.13761,-20.0,0.06649,20.0,0.02569,6.0,-0.00952,0.13712,0.33679,0.47195,-0.17636,-0.01685,0.16628,-20.0,0.07116,20.0,0.06946,3.0,0.00058,0.05999,-0.11542,0.22019,-0.07631,0.00134,0.0758,-10.0,0.05106,10.0,0.04551,6.0,-0.00387,0.11579,-0.35023,0.85549,-0.15122,0.00275,0.13209,-20.0,0.05563,20.0,0.03172,60.0,0.0162795507695667,0.0120517106540243,0.733719108921671,5.94517340968965,0.0030696033098077,0.0162563286184039,0.0303564507904131,-1.0,0.283783512199043,3.0,0.104214397684794,3.0,-0.01012,0.08815,-0.58015,0.65511,-0.12614,-0.00164,0.09324,-10.0,0.14729,10.0,0.084,3.0,-0.00069,0.04194,-0.26402,0.37162,-0.05503,0.0009,0.05047,-10.0,0.01611,10.0,0.00603,6.0,-0.00851,0.19211,-0.30187,0.75175,-0.2532,0.00151,0.21874,-20.0,0.14632,20.0,0.11942,6.0,-0.00532,0.12062,0.05272,0.4366,-0.15755,-0.00558,0.14371,-20.0,0.05398,20.0,0.04478,12.0,-0.00999,0.19117,-1.38895,2.68313,-0.26264,0.03239,0.18033,-20.0,0.13923,20.0,0.06853,6.0,-0.00297,0.12488,-1.3798,2.80133,-0.16666,0.02379,0.12215,-20.0,0.07592,20.0,0.00789,6.0,-0.0135,0.16036,0.4213,0.52461,-0.207,-0.0246,0.19397,-20.0,0.10961,20.0,0.09467,3.0,-0.00028,0.04435,0.03344,0.57783,-0.0555,-0.00043,0.05425,-10.0,0.01602,10.0,0.01652
2015-12-09,3.0,-0.00531,0.14852,-0.32101,0.67231,-0.19368,0.00103,0.1737,-20.0,0.09451,20.0,0.07165,3.0,-0.0037,0.12964,-0.61343,0.80336,-0.17406,0.00935,0.14679,-20.0,0.07715,20.0,0.03655,6.0,-0.00805,0.13332,0.30914,0.4234,-0.17126,-0.01465,0.16293,-20.0,0.06495,20.0,0.06538,3.0,0.00146,0.05221,-0.40132,0.41439,-0.06802,0.00552,0.06339,-10.0,0.03934,10.0,0.01983,6.0,-0.00388,0.11535,-0.2326,0.74114,-0.14952,0.00048,0.13403,-20.0,0.05203,20.0,0.0345,60.0,0.0154812279818822,0.0116033863868935,0.237657112243973,2.10681987262062,0.0019562841530054,0.0153719870422226,0.0294517543859649,-1.0,0.307196779063915,3.0,0.094212380473075,3.0,-0.00682,0.09117,-1.15161,2.45635,-0.12176,0.00724,0.09068,-10.0,0.13032,10.0,0.07605,3.0,-0.00045,0.03927,-0.271,0.41116,-0.05143,0.00093,0.04725,-10.0,0.01179,10.0,0.00389,6.0,-0.00753,0.19093,-0.30152,0.73603,-0.25028,0.00185,0.21934,-20.0,0.1437,20.0,0.12031,6.0,-0.00387,0.11215,0.04568,0.55634,-0.14384,-0.00416,0.13453,-20.0,0.0423,20.0,0.03711,12.0,-0.00762,0.19587,-1.38734,2.67435,-0.26688,0.03783,0.18683,-20.0,0.14215,20.0,0.0782,6.0,-0.00207,0.13148,-1.47666,3.11169,-0.17443,0.02721,0.1271,-20.0,0.08309,20.0,0.01047,6.0,-0.01352,0.16363,0.44079,0.62122,-0.2105,-0.02471,0.19682,-20.0,0.11376,20.0,0.09728,3.0,-0.00103,0.0456,0.28815,0.61352,-0.05677,-0.00275,0.05601,-10.0,0.01268,10.0,0.02227
2015-12-16,3.0,-0.00334,0.12937,-0.30874,0.94085,-0.16424,0.00215,0.1496,-20.0,0.06732,20.0,0.04855,3.0,-0.00106,0.12316,-0.74113,1.51183,-0.15539,0.01101,0.13891,-20.0,0.06376,20.0,0.03155,6.0,-0.00681,0.12407,0.41322,0.84733,-0.15568,-0.01397,0.15007,-20.0,0.04963,20.0,0.05752,3.0,0.00128,0.04953,-0.23242,0.38808,-0.06282,0.00337,0.06165,-10.0,0.02894,10.0,0.0197,6.0,-0.00397,0.1208,-0.24392,0.65523,-0.15773,0.00144,0.14029,-20.0,0.05974,20.0,0.03893,60.0,0.0152963067837062,0.011651316993669,0.245741393849042,2.09247808039635,0.0015879109225874,0.01512351223894,0.0292864430056896,-1.0,0.314044739290482,3.0,0.0926439059908579,3.0,-0.0042,0.08759,-1.34142,2.8393,-0.1168,0.01233,0.08518,-10.0,0.12235,10.0,0.05757,3.0,-0.00033,0.03766,-0.24579,0.51182,-0.04865,0.00097,0.04518,-10.0,0.00957,10.0,0.0034,6.0,-0.00956,0.18421,-0.06028,0.68647,-0.24166,-0.00526,0.2119,-20.0,0.13994,20.0,0.11148,6.0,-0.00256,0.11265,-0.06296,0.67538,-0.14295,-0.00159,0.1344,-20.0,0.04467,20.0,0.03647,12.0,-0.00642,0.19285,-1.53118,3.2713,-0.25897,0.03863,0.18008,-20.0,0.13428,20.0,0.06831,6.0,-0.0009,0.1303,-1.65844,3.8418,-0.16928,0.0299,0.12206,-20.0,0.08116,20.0,0.00723,6.0,-0.01335,0.17167,0.39777,0.48064,-0.22141,-0.02484,0.20851,-20.0,0.12807,20.0,0.10762,3.0,-0.00103,0.04306,0.36252,0.79957,-0.05318,-0.00336,0.05253,-10.0,0.00846,10.0,0.01929
2015-12-23,3.0,-0.00168,0.13308,-0.44638,1.13101,-0.16706,0.00567,0.15516,-20.0,0.07015,20.0,0.05149,3.0,-0.0004,0.11878,-0.78224,1.54443,-0.15201,0.01328,0.13204,-20.0,0.06068,20.0,0.02563,6.0,-0.00792,0.14131,0.32132,0.36291,-0.18105,-0.01549,0.17416,-20.0,0.07647,20.0,0.07581,3.0,0.0014,0.05166,-0.17979,0.28108,-0.06531,0.00253,0.06509,-10.0,0.03195,10.0,0.02443,6.0,-0.00315,0.11502,-0.24362,0.66294,-0.14953,0.00196,0.13405,-20.0,0.0521,20.0,0.03351,60.0,0.0157515507870118,0.0115722816934306,0.229910721776741,2.11370227801548,0.0024513904849459,0.0157132071401607,0.0297464529205823,-1.0,0.297842031884585,3.0,0.0972196965104766,3.0,-0.00282,0.0828,-1.22628,1.77165,-0.11893,0.01781,0.07971,-10.0,0.12677,10.0,0.03831,3.0,-0.00046,0.04282,-0.27363,0.36027,-0.05574,0.00102,0.0517,-10.0,0.01768,10.0,0.00668,6.0,-0.00448,0.17642,-0.245,0.74036,-0.22735,0.00272,0.20603,-20.0,0.12464,20.0,0.10601,6.0,-0.00255,0.12048,-0.06707,0.46817,-0.15456,-0.00053,0.14517,-20.0,0.05426,20.0,0.04411,12.0,-0.00804,0.1891,-1.46109,3.00816,-0.25685,0.03509,0.17731,-20.0,0.13409,20.0,0.06526,6.0,-0.00151,0.12646,-1.46114,3.06371,-0.16674,0.02651,0.12288,-20.0,0.0777,20.0,0.00814,6.0,-0.01259,0.17091,0.47857,0.58399,-0.21728,-0.02612,0.20947,-20.0,0.12299,20.0,0.10793,3.0,-0.0005,0.04131,0.19663,0.64748,-0.05099,-0.002,0.05073,-10.0,0.00878,10.0,0.01423
2015-12-31,3.0,-0.00329,0.13807,-0.04655,0.21382,-0.17929,-0.00241,0.17016,-20.0,0.07782,20.0,0.06846,3.0,-0.00087,0.11642,-0.55664,0.79018,-0.15202,0.00911,0.13529,-20.0,0.0578,20.0,0.02652,6.0,-0.00712,0.14424,0.31707,0.37496,-0.184,-0.01482,0.17903,-20.0,0.07999,20.0,0.08023,3.0,0.00163,0.04957,-0.29317,0.3977,-0.06318,0.00425,0.06152,-10.0,0.03013,10.0,0.01827,6.0,-0.00325,0.11317,-0.18788,0.54688,-0.14853,0.00101,0.13284,-20.0,0.04938,20.0,0.03272,60.0,0.0162907707588488,0.0119814578413764,0.735413677782291,5.93907720129288,0.0032460888999255,0.0162616846969856,0.0302906735751295,-1.0,0.282782142639625,3.0,0.103416773250502,3.0,-0.00469,0.08312,-1.00952,1.92546,-0.11128,0.0072,0.08632,-10.0,0.11773,10.0,0.06349,3.0,-0.00031,0.04358,-0.27591,0.39964,-0.05648,0.00161,0.05293,-10.0,0.01917,10.0,0.00786,6.0,-0.00253,0.17379,-0.31161,0.77476,-0.2234,0.00613,0.20414,-20.0,0.11992,20.0,0.10428,6.0,-0.00173,0.11664,-0.07087,0.59882,-0.1478,-0.00055,0.14053,-20.0,0.04848,20.0,0.04076,12.0,-0.00803,0.18846,-1.42411,2.90314,-0.25415,0.03368,0.1791,-20.0,0.13354,20.0,0.06724,6.0,-0.00177,0.127,-1.39161,2.90492,-0.16637,0.0248,0.12584,-20.0,0.07684,20.0,0.01046,6.0,-0.01127,0.17262,0.5223,0.7049,-0.21587,-0.02635,0.21352,-20.0,0.12118,20.0,0.11122,3.0,-0.0006,0.04137,0.23985,0.67581,-0.05149,-0.00211,0.0509,-10.0,0.00818,10.0,0.01495
