DateTime,TotalBalance,CurrentBalance,ProfitLoss,LatestPrice,Direction,NetBalance,NetPrice,StrategyReturn,SP500_Return
2022-05-16,11976137.52318859,12947091.653678589,-970954.1304899999,4052.0,Long,1.2,0.99,0.2,-0.01
2022-05-17,11976078.36408859,12947091.653678589,-971013.2895899997,4051.97998,Long,1.2,0.99,0.2,-0.01
2022-05-18,11524022.52318859,12947091.653678589,-1423069.13049,3899.0,Long,1.15,0.96,0.15,-0.04
2022-05-19,11609008.352738589,12947091.653678589,-1338083.30094,3927.76001,Long,1.16,0.96,0.16,-0.04
2022-05-20,11584363.39269859,12947091.653678589,-1362728.2609799998,3919.419922,Long,1.16,0.96,0.16,-0.04
2022-05-23,11653865.048843589,12947091.653678589,-1293226.6048349997,3942.939941,Long,1.17,0.97,0.17,-0.03
2022-05-24,11614416.233228588,12947091.653678589,-1332675.42045,3929.590088,Long,1.16,0.96,0.16,-0.04
2022-05-25,11776970.812778588,12947091.653678589,-1170120.8409000002,3984.600098,Long,1.18,0.98,0.18,-0.02
2022-05-26,12051282.972248588,12947091.653678589,-895808.6814299999,4077.429932,Long,1.21,1.0,0.21,0.0
2022-05-27,12268948.012208588,12947091.653678589,-678143.6414699997,4151.089844,Long,1.23,1.02,0.23,0.02
2022-05-31,12265076.787863588,12947091.653678589,-682014.8658150007,4149.779785,Long,1.23,1.02,0.23,0.02
2022-06-01,12104413.813148588,12947091.653678589,-842677.8405299997,4095.409912,Long,1.21,1.01,0.21,0.01
2022-06-02,12228996.353108589,12947091.653678589,-718095.3005699994,4137.569824,Long,1.22,1.02,0.22,0.02
2022-06-03,12220575.75851359,12947091.653678589,-726515.8951649991,4134.720215,Long,1.22,1.01,0.22,0.01
2022-06-06,12107547.00851359,12947091.653678589,-839544.6451649991,4096.470215,Long,1.21,1.01,0.21,0.01
2022-06-07,12257217.46892359,12947091.653678589,-689874.1847549988,4147.120117,Long,1.23,1.02,0.23,0.02
2022-06-08,12110732.60813818,12110732.60813818,0.0,4101.649902,Short,1.21,1.01,0.21,0.01
2022-06-09,12486404.15470618,12110732.60813818,375671.5465680002,3974.389893,Short,1.25,0.98,0.25,-0.02
2022-06-10,12888584.60813818,12110732.60813818,777852.0,3838.149902,Short,1.29,0.94,0.29,-0.06
2022-06-13,13108892.01980218,12110732.60813818,998159.4116640005,3763.52002,Short,1.31,0.92,0.31,-0.08
2022-06-14,13107327.37419418,12110732.60813818,996594.7660560005,3764.050049,Short,1.31,0.92,0.31,-0.08
2022-06-15,13202210.372418916,13202210.372418916,0.0,3728.179932,Long,1.32,0.91,0.32,-0.09
2022-06-16,12981676.786188915,13202210.372418916,-220533.58622999964,3665.899902,Long,1.3,0.9,0.3,-0.1
2022-06-17,13156638.152125916,13202210.372418916,-45572.22029300035,3715.310059,Long,1.32,0.91,0.32,-0.09
2022-06-21,13222429.344319915,13202210.372418916,20218.971901000074,3733.889893,Long,1.32,0.92,0.32,-0.08
2022-06-22,13366973.205107916,13202210.372418916,164762.83268900006,3774.709961,Long,1.34,0.93,0.34,-0.07
2022-06-23,13533541.983206917,13202210.372418916,331331.610788,3821.75,Long,1.35,0.94,0.35,-0.06
2022-06-24,13884136.428616915,13202210.372418916,681926.0561979999,3920.76001,Long,1.39,0.96,0.39,-0.04
2022-06-27,13856658.233206917,13202210.372418916,654447.8607879999,3913.0,Long,1.39,0.96,0.39,-0.04
2022-06-28,13545369.234814916,13202210.372418916,343158.8623959997,3825.090088,Long,1.35,0.94,0.35,-0.06
2022-06-29,13406915.787796916,13202210.372418916,204705.4153780001,3785.98999,Long,1.34,0.93,0.34,-0.07
2022-06-30,13389246.233206917,13202210.372418916,187035.86078799996,3781.0,Long,1.34,0.93,0.34,-0.07
2022-07-01,13430357.622093916,13202210.372418916,228147.24967499988,3792.610107,Long,1.34,0.93,0.34,-0.07
2022-07-05,13569766.342386916,13202210.372418916,367555.9699680002,3831.97998,Long,1.36,0.94,0.36,-0.06
2022-07-06,13664913.430224916,13202210.372418916,462703.0578059996,3858.850098,Long,1.37,0.95,0.37,-0.05
2022-07-07,13769053.928616915,13202210.372418916,566843.5561979999,3888.26001,Long,1.38,0.95,0.38,-0.05
2022-07-08,13743133.564287916,13202210.372418916,540923.1918690003,3880.939941,Long,1.37,0.95,0.37,-0.05
2022-07-11,13640480.009697916,13202210.372418916,438269.6372790002,3851.949951,Long,1.36,0.95,0.36,-0.05
2022-07-12,13384536.427008916,13202210.372418916,182326.05459000013,3779.669922,Long,1.34,0.93,0.34,-0.07
2022-07-13,13329013.787796916,13202210.372418916,126803.41537800009,3763.98999,Long,1.33,0.92,0.33,-0.08
2022-07-14,13520263.233206917,13202210.372418916,318052.860788,3818.0,Long,1.35,0.94,0.35,-0.06
2022-07-15,13753225.761305915,13202210.372418916,551015.3888869999,3883.790039,Long,1.38,0.95,0.38,-0.05
2022-07-18,13671570.092386916,13202210.372418916,469359.7199680002,3860.72998,Long,1.37,0.95,0.37,-0.05
2022-07-19,13935693.593994915,13202210.372418916,733483.221576,3935.320068,Long,1.39,0.97,0.39,-0.03
2022-07-20,14007044.400517916,13202210.372418916,804834.0280989999,3955.469971,Long,1.4,0.97,0.4,-0.03
2022-07-21,14159165.622418916,13202210.372418916,956955.25,3998.429932,Long,1.42,0.98,0.42,-0.02
2022-07-22,14043339.650517916,13202210.372418916,841129.2780989999,3965.719971,Long,1.4,0.97,0.4,-0.03
2022-07-25,13999077.150517916,13202210.372418916,796866.7780989999,3953.219971,Long,1.4,0.97,0.4,-0.03
2022-07-26,13992738.622418916,13202210.372418916,790528.25,3951.429932,Long,1.4,0.97,0.4,-0.03
2022-07-27,14257251.148909915,13202210.372418916,1055040.776491,4026.129883,Long,1.43,0.99,0.43,-0.01
2022-07-28,14473961.039404916,13202210.372418916,1271750.6669859998,4087.330078,Long,1.45,1.0,0.45,0.0
2022-07-29,14562662.398909915,13202210.372418916,1360452.0264909987,4112.379883,Long,1.46,1.01,0.46,0.01
2022-08-01,14533732.705107914,13202210.372418916,1331522.3326889984,4104.209961,Long,1.45,1.01,0.45,0.01
2022-08-02,14547011.455107914,13202210.372418916,1344801.0826889984,4107.959961,Long,1.45,1.01,0.45,0.01
2022-08-03,14713049.430224916,13202210.372418916,1510839.0578059996,4154.850098,Long,1.47,1.02,0.47,0.02
2022-08-04,14575021.317503918,13202210.372418916,1372810.9450850014,4115.870117,Long,1.46,1.01,0.46,0.01
2022-08-05,14716873.986422915,13202210.372418916,1514663.6140039994,4155.930176,Long,1.47,1.02,0.47,0.02
2022-08-08,14636067.258089915,13202210.372418916,1433856.8856709988,4133.109863,Long,1.46,1.01,0.46,0.01
2022-08-09,14805717.124026915,13202210.372418916,1603506.7516079997,4181.02002,Long,1.48,1.03,0.48,0.03
2022-08-10,14969948.286188915,13202210.372418916,1767737.9137700005,4227.399902,Long,1.5,1.04,0.5,0.04
2022-08-11,14961521.124026915,13202210.372418916,1759310.7516079997,4225.02002,Long,1.5,1.04,0.5,0.04
2022-08-12,15118564.817503918,13202210.372418916,1916354.4450850014,4269.370117,Long,1.51,1.05,0.51,0.05
2022-08-15,15193243.955107914,13202210.372418916,1991033.5826889984,4290.459961,Long,1.52,1.05,0.52,0.05
2022-08-16,15157621.286188915,13202210.372418916,1955410.9137700005,4280.399902,Long,1.52,1.05,0.52,0.05
2022-08-17,15131878.148909915,13202210.372418916,1929667.7764909987,4273.129883,Long,1.51,1.05,0.51,0.05
2022-08-18,15107729.152125917,13202210.372418916,1905518.7797070013,4266.310059,Long,1.51,1.05,0.51,0.05
2022-08-19,14855503.789404916,13202210.372418916,1653293.4169859998,4195.080078,Long,1.49,1.03,0.49,0.03
2022-08-22,14635996.370810917,13202210.372418916,1433785.9983920003,4133.089844,Long,1.46,1.01,0.46,0.01
2022-08-23,14612838.092711914,13202210.372418916,1410627.7202929987,4126.549805,Long,1.46,1.01,0.46,0.01
2022-08-24,14707418.064612916,13202210.372418916,1505207.6921940004,4153.259766,Long,1.47,1.02,0.47,0.02
2022-08-25,14868464.401800916,13202210.372418916,1666254.0293819995,4198.740234,Long,1.49,1.03,0.49,0.03
2022-08-26,14287173.289404916,13202210.372418916,1084962.9169859998,4034.580078,Long,1.43,0.99,0.43,-0.01
2022-08-29,14310791.483206917,13202210.372418916,1108581.110788,4041.25,Long,1.43,0.99,0.43,-0.01
2022-08-30,14167097.427008916,13202210.372418916,964887.0545900001,4000.669922,Long,1.42,0.98,0.42,-0.02
2022-08-31,13940686.092386916,13202210.372418916,738475.7199680002,3936.72998,Long,1.39,0.97,0.39,-0.03
2022-09-01,14145815.981598916,13202210.372418916,943605.6091800003,3994.659912,Long,1.41,0.98,0.41,-0.02
2022-09-02,13920006.344319915,13202210.372418916,717795.9719010001,3930.889893,Long,1.39,0.96,0.39,-0.04
2022-09-06,13844016.622418916,13202210.372418916,641806.25,3909.429932,Long,1.38,0.96,0.38,-0.04
2022-09-07,14022872.564287916,13202210.372418916,820662.1918690003,3959.939941,Long,1.4,0.97,0.4,-0.03
2022-09-08,14245955.564287916,13202210.372418916,1043745.1918690003,4022.939941,Long,1.42,0.99,0.42,-0.01
2022-09-09,14461000.427008916,13202210.372418916,1258790.05459,4083.669922,Long,1.45,1.0,0.45,0.0
2022-09-12,14296167.567503916,13202210.372418916,1093957.1950849998,4037.120117,Long,1.43,0.99,0.43,-0.01
2022-09-13,13954850.092386916,13202210.372418916,752639.7199680002,3940.72998,Long,1.4,0.97,0.4,-0.03
2022-09-14,13925388.731598916,13202210.372418916,723178.3591800003,3932.409912,Long,1.39,0.97,0.39,-0.03
2022-09-15,13743169.009697916,13202210.372418916,540958.6372790001,3880.949951,Long,1.37,0.95,0.37,-0.05
2022-09-16,13633256.231598916,13202210.372418916,431045.85918000026,3849.909912,Long,1.36,0.94,0.36,-0.06
2022-09-19,13722914.592386916,13202210.372418916,520704.2199680002,3875.22998,Long,1.37,0.95,0.37,-0.05
2022-09-20,13709352.286188915,13202210.372418916,507141.9137700004,3871.399902,Long,1.37,0.95,0.37,-0.05
2022-09-21,13394062.372093916,13202210.372418916,191851.99967499988,3782.360107,Long,1.34,0.93,0.34,-0.07
2022-09-22,13198527.594319915,13202210.372418916,-3682.778098999925,3727.139893,Long,1.32,0.91,0.32,-0.09
2022-09-23,13041236.650517916,13202210.372418916,-160973.72190100007,3682.719971,Long,1.3,0.9,0.3,-0.1
2022-09-26,13054409.064287916,13202210.372418916,-147801.3081309997,3686.439941,Long,1.31,0.9,0.31,-0.1
2022-09-27,12932244.564287916,13202210.372418916,-269965.80813099974,3651.939941,Long,1.29,0.9,0.29,-0.1
2022-09-28,13056427.678616915,13202210.372418916,-145782.69380200014,3687.01001,Long,1.31,0.9,0.31,-0.1
2022-09-29,12866877.842386916,13202210.372418916,-335332.5300319998,3633.47998,Long,1.29,0.89,0.29,-0.11
2022-09-30,12782956.315895915,13202210.372418916,-419254.056523,3609.780029,Long,1.28,0.89,0.28,-0.11
2022-10-03,13196119.955107916,13202210.372418916,-6090.417310999954,3726.459961,Long,1.32,0.91,0.32,-0.09
2022-10-04,13290983.483206917,13202210.372418916,88773.11078799998,3753.25,Long,1.33,0.92,0.33,-0.08
2022-10-05,13357270.900517916,13202210.372418916,155060.52809899993,3771.969971,Long,1.34,0.93,0.34,-0.07
2022-10-06,13126291.537796916,13202210.372418916,-75918.83462199991,3706.73999,Long,1.31,0.91,0.31,-0.09
2022-10-07,12916558.178616915,13202210.372418916,-285652.19380200014,3647.51001,Long,1.29,0.9,0.29,-0.1
2022-10-10,12733665.872093916,13202210.372418916,-468544.50032500015,3595.860107,Long,1.27,0.88,0.27,-0.12
2022-10-11,12715854.539404916,13202210.372418916,-486355.8330140002,3590.830078,Long,1.27,0.88,0.27,-0.12
2022-10-12,12466355.817503916,13202210.372418916,-735854.5549150002,3520.370117,Long,1.25,0.86,0.25,-0.14
2022-10-13,13068466.731598916,13202210.372418916,-133743.64081999977,3690.409912,Long,1.31,0.91,0.31,-0.09
2022-10-14,12885184.536188915,13202210.372418916,-317025.8362299996,3638.649902,Long,1.29,0.89,0.29,-0.11
2022-10-17,13266231.928616915,13202210.372418916,64021.55619799985,3746.26001,Long,1.33,0.92,0.33,-0.08
2022-10-18,13113438.122093916,13202210.372418916,-88772.25032500013,3703.110107,Long,1.31,0.91,0.31,-0.09
2022-10-19,13063651.456715915,13202210.372418916,-138558.91570300024,3689.050049,Long,1.31,0.91,0.31,-0.09
2022-10-20,12950516.680224916,13202210.372418916,-251693.6921940004,3657.100098,Long,1.3,0.9,0.3,-0.1
2022-10-21,13322002.678616915,13202210.372418916,119792.30619799985,3762.01001,Long,1.33,0.92,0.33,-0.08
2022-10-24,13454542.064287916,13202210.372418916,252331.6918690003,3799.439941,Long,1.35,0.93,0.35,-0.07
2022-10-25,13548484.900517916,13202210.372418916,346274.52809899993,3825.969971,Long,1.35,0.94,0.35,-0.06
2022-10-26,13579362.314287916,13202210.372418916,377151.94186900026,3834.689941,Long,1.36,0.94,0.36,-0.06
2022-10-27,13485773.928616915,13202210.372418916,283563.55619799986,3808.26001,Long,1.35,0.93,0.35,-0.07
2022-10-28,13746356.430224916,13202210.372418916,544146.0578059995,3881.850098,Long,1.37,0.95,0.37,-0.05
2022-10-31,13816963.761305915,13202210.372418916,614753.3888869999,3901.790039,Long,1.38,0.96,0.38,-0.04
2022-11-01,13643843.786188915,13202210.372418916,441633.4137700004,3852.899902,Long,1.36,0.95,0.36,-0.05
2022-11-02,13220163.483206917,13202210.372418916,17953.110787999973,3733.25,Long,1.32,0.92,0.32,-0.08
2022-11-03,13339601.342386916,13202210.372418916,137390.96996800022,3766.97998,Long,1.33,0.92,0.33,-0.08
2022-11-04,13388219.205107916,13202210.372418916,186008.83268900006,3780.709961,Long,1.34,0.93,0.34,-0.07
2022-11-07,13516793.124026915,13202210.372418916,314582.75160799973,3817.02002,Long,1.35,0.94,0.35,-0.06
2022-11-08,13495263.564287916,13202210.372418916,293053.19186900026,3810.939941,Long,1.35,0.94,0.35,-0.06
2022-11-09,13668595.344319915,13202210.372418916,466384.97190100007,3859.889893,Long,1.37,0.95,0.37,-0.05
2022-11-10,14036257.650517916,13202210.372418916,834047.2780989999,3963.719971,Long,1.4,0.97,0.4,-0.03
2022-11-11,14086716.900517916,13202210.372418916,884506.5280989999,3977.969971,Long,1.41,0.98,0.41,-0.02
2022-11-14,14187422.731598916,13202210.372418916,985212.3591800003,4006.409912,Long,1.42,0.98,0.42,-0.02
2022-11-15,14082645.093994915,13202210.372418916,880434.721576,3976.820068,Long,1.41,0.98,0.41,-0.02
2022-11-16,13878824.928616915,13202210.372418916,676614.5561979999,3919.26001,Long,1.39,0.96,0.39,-0.04
2022-11-17,14045711.844319915,13202210.372418916,843501.4719010001,3966.389893,Long,1.4,0.97,0.4,-0.03
2022-11-18,14009735.592386916,13202210.372418916,807525.2199680002,3956.22998,Long,1.4,0.97,0.4,-0.03
2022-11-21,14042596.178616915,13202210.372418916,840385.8061979999,3965.51001,Long,1.4,0.97,0.4,-0.03
2022-11-22,14165787.706715915,13202210.372418916,963577.3342969997,4000.300049,Long,1.42,0.98,0.42,-0.02
2022-11-23,14247372.484814916,13202210.372418916,1045162.1123959997,4023.340088,Long,1.42,0.99,0.42,-0.01
2022-11-25,14183705.372093916,13202210.372418916,981494.9996749999,4005.360107,Long,1.42,0.98,0.42,-0.02
2022-11-28,14037921.814287916,13202210.372418916,835711.4418690003,3964.189941,Long,1.4,0.97,0.4,-0.03
2022-11-29,14013099.372418916,13202210.372418916,810889.0,3957.179932,Long,1.4,0.97,0.4,-0.03
2022-11-30,14473287.594319915,13202210.372418916,1271077.221901,4087.139893,Long,1.45,1.0,0.45,0.0
2022-12-01,14306966.927008916,13202210.372418916,1104756.55459,4040.169922,Long,1.43,0.99,0.43,-0.01
2022-12-02,14348928.124026915,13202210.372418916,1146717.7516079997,4052.02002,Long,1.43,0.99,0.43,-0.01
2022-12-05,14152791.648909915,13202210.372418916,950581.2764910002,3996.629883,Long,1.42,0.98,0.42,-0.02
2022-12-06,13928469.815895915,13202210.372418916,726259.443477,3933.280029,Long,1.39,0.97,0.39,-0.03
2022-12-07,13979849.761305915,13202210.372418916,777639.3888869999,3947.790039,Long,1.4,0.97,0.4,-0.03
2022-12-08,14002440.927008916,13202210.372418916,800230.5545900001,3954.169922,Long,1.4,0.97,0.4,-0.03
2022-12-09,13949751.261305915,13202210.372418916,747540.8888869999,3939.290039,Long,1.39,0.97,0.39,-0.03
2022-12-12,14410399.398909915,13202210.372418916,1208189.026491,4069.379883,Long,1.44,1.0,0.44,-0.0
2022-12-13,14219752.511305915,13202210.372418916,1017542.1388869999,4015.540039,Long,1.42,0.99,0.42,-0.01
2022-12-14,14017313.817503916,13202210.372418916,815103.4450849998,3958.370117,Long,1.4,0.97,0.4,-0.03
2022-12-15,13778437.231598916,13202210.372418916,576226.8591800003,3890.909912,Long,1.38,0.95,0.38,-0.05
2022-12-16,13646995.761305915,13202210.372418916,444785.3888869999,3853.790039,Long,1.36,0.95,0.36,-0.05
2022-12-19,13493599.400517916,13202210.372418916,291389.02809899993,3810.469971,Long,1.35,0.94,0.35,-0.06
2022-12-20,13596359.287796916,13202210.372418916,394148.9153780001,3839.48999,Long,1.36,0.94,0.36,-0.06
2022-12-21,13645118.928616915,13202210.372418916,442908.55619799986,3853.26001,Long,1.36,0.95,0.36,-0.05
2022-12-22,13510030.122093916,13202210.372418916,307819.74967499985,3815.110107,Long,1.35,0.94,0.35,-0.06
2022-12-23,13609992.484814916,13202210.372418916,407782.1123959997,3843.340088,Long,1.36,0.94,0.36,-0.06
2022-12-27,13561197.402125916,13202210.372418916,358987.02970699966,3829.560059,Long,1.36,0.94,0.36,-0.06
2022-12-28,13475823.509697916,13202210.372418916,273613.1372790002,3805.449951,Long,1.35,0.93,0.35,-0.07
2022-12-29,13559426.902125916,13202210.372418916,357216.52970699966,3829.060059,Long,1.36,0.94,0.36,-0.06
2022-12-30,13645225.261305915,13202210.372418916,443014.8888869999,3853.290039,Long,1.36,0.95,0.36,-0.05
2023-01-03,13599440.372093916,13202210.372418916,397229.99967499985,3840.360107,Long,1.36,0.94,0.36,-0.06
2023-01-04,13597244.537796916,13202210.372418916,395034.1653780001,3839.73999,Long,1.36,0.94,0.36,-0.06
2023-01-05,13539278.817503916,13202210.372418916,337068.4450849997,3823.370117,Long,1.35,0.94,0.35,-0.06
2023-01-06,13848939.093994915,13202210.372418916,646728.721576,3910.820068,Long,1.38,0.96,0.38,-0.04
2023-01-09,13770151.843994915,13202210.372418916,567941.471576,3888.570068,Long,1.38,0.95,0.38,-0.05
2023-01-10,13925176.930224916,13202210.372418916,722966.5578059995,3932.350098,Long,1.39,0.96,0.39,-0.04
2023-01-11,14085300.843994915,13202210.372418916,883090.471576,3977.570068,Long,1.41,0.98,0.41,-0.02
2023-01-12,14025210.180224916,13202210.372418916,822999.8078059995,3960.600098,Long,1.4,0.97,0.4,-0.03
2023-01-13,14162175.815895915,13202210.372418916,959965.443477,3999.280029,Long,1.42,0.98,0.42,-0.02
2023-01-17,14172692.483206917,13202210.372418916,970482.1107879999,4002.25,Long,1.42,0.98,0.42,-0.02
2023-01-18,13852550.984814916,13202210.372418916,650340.6123959997,3911.840088,Long,1.39,0.96,0.39,-0.04
2023-01-19,13842636.011305915,13202210.372418916,640425.6388869999,3909.040039,Long,1.38,0.96,0.38,-0.04
2023-01-20,14087318.594319915,13202210.372418916,885108.2219010001,3978.139893,Long,1.41,0.98,0.41,-0.02
2023-01-23,14170886.537796916,13202210.372418916,968676.1653780001,4001.73999,Long,1.42,0.98,0.42,-0.02
2023-01-24,14103501.205107916,13202210.372418916,901290.8326890001,3982.709961,Long,1.41,0.98,0.41,-0.02
2023-01-25,14292484.789404916,13202210.372418916,1090274.4169859998,4036.080078,Long,1.43,0.99,0.43,-0.01
2023-01-26,14354947.650517916,13202210.372418916,1152737.278099,4053.719971,Long,1.44,0.99,0.44,-0.01
2023-01-27,14339190.374026915,13202210.372418916,1136980.0016079997,4049.27002,Long,1.43,0.99,0.43,-0.01
2023-01-30,14238555.430224916,13202210.372418916,1036345.0578059995,4020.850098,Long,1.42,0.99,0.42,-0.01
2023-01-31,14412843.343994915,13202210.372418916,1210632.9715759999,4070.070068,Long,1.44,1.0,0.44,-0.0
2023-02-01,14726611.736422915,13202210.372418916,1524401.3640039994,4158.680176,Long,1.47,1.02,0.47,0.02
2023-02-02,14648744.314287914,13202210.372418916,1446533.9418689986,4136.689941,Long,1.46,1.02,0.46,0.02
2023-02-03,14588121.979990916,13202210.372418916,1385911.6075720005,4119.569824,Long,1.46,1.01,0.46,0.01
2023-02-06,14537769.930224916,13202210.372418916,1335559.5578059996,4105.350098,Long,1.45,1.01,0.45,0.01
2023-02-07,14708163.264521917,13202210.372418916,1505952.892103001,4153.470215,Long,1.47,1.02,0.47,0.02
2023-02-08,14675514.483206917,13202210.372418916,1473304.110788,4144.25,Long,1.47,1.02,0.47,0.02
2023-02-09,14408770.677008916,13202210.372418916,1206560.30459,4068.919922,Long,1.44,1.0,0.44,-0.0
2023-02-10,14506857.067503918,13202210.372418916,1304646.6950850014,4096.620117,Long,1.45,1.01,0.45,0.01
2023-02-13,14613370.623701917,13202210.372418916,1411160.2512830012,4126.700195,Long,1.46,1.01,0.46,0.01
2023-02-14,14587874.733206917,13202210.372418916,1385664.360788,4119.5,Long,1.46,1.01,0.46,0.01
2023-02-15,14556484.653456915,14556484.653456915,0.0,4114.75,Short,1.46,1.01,0.46,0.01
2023-02-16,14688627.351915915,14556484.653456915,132142.6984589999,4077.389893,Short,1.47,1.0,0.47,0.0
2023-02-17,14777193.106830915,14556484.653456915,220708.45337400038,4052.350098,Short,1.48,0.99,0.48,-0.01
2023-02-21,14955882.417570915,14556484.653456915,399397.76411400014,4001.830078,Short,1.5,0.98,0.5,-0.02
2023-02-22,14896566.856830915,14556484.653456915,340082.2033740004,4018.600098,Short,1.49,0.99,0.49,-0.01
2023-02-23,15057005.558826916,14556484.653456915,500520.9053699999,3973.23999,Short,1.51,0.98,0.51,-0.02
2023-02-24,14989377.704997916,14556484.653456915,432893.0515410001,3992.360107,Short,1.5,0.98,0.5,-0.02
2023-02-27,15043034.582139915,14556484.653456915,486549.9286829997,3977.189941,Short,1.5,0.98,0.5,-0.02
2023-02-28,15092021.512200916,14556484.653456915,535536.8587440003,3963.340088,Short,1.51,0.97,0.51,-0.03
2023-03-01,15179244.483972915,14556484.653456915,622759.8305159999,3938.679932,Short,1.52,0.97,0.52,-0.03
2023-03-02,14969358.592716916,14556484.653456915,412873.93926000025,3998.02002,Short,1.5,0.98,0.5,-0.02
2023-03-03,14767290.200082915,14556484.653456915,210805.54662599962,4055.149902,Short,1.48,1.0,0.48,-0.0
2023-03-06,14791659.748086914,14556484.653456915,235175.09463000012,4048.26001,Short,1.48,0.99,0.48,-0.01
2023-03-07,15006390.880143916,14556484.653456915,449906.2266870002,3987.550049,Short,1.5,0.98,0.5,-0.02
2023-03-08,14967095.294712914,14556484.653456915,410610.64125599974,3998.659912,Short,1.5,0.98,0.5,-0.02
2023-03-09,15270887.842716916,14556484.653456915,714403.1892600002,3912.77002,Short,1.53,0.96,0.53,-0.04
2023-03-10,15545535.549627915,14556484.653456915,989050.8961710002,3835.120117,Short,1.55,0.94,0.55,-0.06
2023-03-13,15337241.998086914,14556484.653456915,780757.3446300001,3894.01001,Short,1.53,0.96,0.53,-0.04
2023-03-14,15398326.058826916,14556484.653456915,841841.4053699999,3876.73999,Short,1.54,0.95,0.54,-0.05
2023-03-15,15390580.233972915,14556484.653456915,834095.5805159999,3878.929932,Short,1.54,0.95,0.54,-0.05
2023-03-16,15108469.082139915,14556484.653456915,551984.4286829997,3958.689941,Short,1.51,0.97,0.51,-0.03
2023-03-17,15254264.116029914,14556484.653456915,697779.462573,3917.469971,Short,1.53,0.96,0.53,-0.04
2023-03-20,15047632.851915915,14556484.653456915,491148.1984589999,3975.889893,Short,1.5,0.98,0.5,-0.02
2023-03-21,14955139.785513915,14556484.653456915,398655.13205700007,4002.040039,Short,1.5,0.98,0.5,-0.02
2023-03-22,15106629.771399915,14556484.653456915,550145.1179429999,3959.209961,Short,1.51,0.97,0.51,-0.03
2023-03-23,15177369.771399915,14556484.653456915,620885.1179429999,3939.209961,Short,1.52,0.97,0.52,-0.03
2023-03-24,15022732.233972915,14556484.653456915,466247.580516,3982.929932,Short,1.5,0.98,0.5,-0.02
2023-03-27,15053858.007285915,14556484.653456915,497373.3538289998,3974.129883,Short,1.51,0.98,0.51,-0.02
2023-03-28,14964017.690883916,14556484.653456915,407533.03742699994,3999.530029,Short,1.5,0.98,0.5,-0.02
2023-03-29,14797036.058826916,14556484.653456915,240551.40536999988,4046.73999,Short,1.48,0.99,0.48,-0.01
2023-03-30,14763646.983972915,14556484.653456915,207162.33051599996,4056.179932,Short,1.48,1.0,0.48,-0.0
2023-03-31,14600873.313741913,14556484.653456915,44388.66028499877,4102.200195,Short,1.46,1.01,0.46,0.01
2023-04-03,14509514.053911917,14556484.653456915,-46970.59954499901,4128.029785,Short,1.45,1.01,0.45,0.01
2023-04-04,14628108.903456915,14556484.653456915,71624.25,4094.5,Short,1.46,1.0,0.46,0.0
2023-04-05,14675328.200082915,14556484.653456915,118843.5466259996,4081.149902,Short,1.47,1.0,0.47,0.0
2023-04-06,14661003.176769914,14556484.653456915,104518.52331299981,4085.199951,Short,1.47,1.0,0.47,0.0
2023-04-10,14572259.535513913,14556484.653456915,15774.882056998467,4110.290039,Short,1.46,1.01,0.46,0.01
2023-04-11,14531831.003001913,14556484.653456915,-24653.650455000992,4121.720215,Short,1.45,1.01,0.45,0.01
2023-04-12,14608513.785513913,14556484.653456915,52029.13205699847,4100.040039,Short,1.46,1.01,0.46,0.01
2023-04-13,14466786.818025917,14556484.653456915,-89697.83543099886,4140.109863,Short,1.45,1.02,0.45,0.02
2023-04-14,14477185.389342915,14556484.653456915,-79299.26411400015,4137.169922,Short,1.45,1.02,0.45,0.02
2023-04-17,14381368.611114915,14556484.653456915,-175116.04234200044,4164.259766,Short,1.44,1.02,0.44,0.02
2023-04-18,14469544.917570915,14556484.653456915,-86939.73588599985,4139.330078,Short,1.45,1.02,0.45,0.02
2023-04-19,14500847.714196915,14556484.653456915,-55636.93926000025,4130.47998,Short,1.45,1.01,0.45,0.01
2023-04-20,14494975.738887914,14556484.653456915,-61508.91456900114,4132.140137,Short,1.45,1.01,0.45,0.01
2023-04-21,14495224.435968915,14556484.653456915,-61260.21748800054,4132.069824,Short,1.45,1.01,0.45,0.01
2023-04-24,14515171.870944915,14556484.653456915,-41312.78251199946,4126.430176,Short,1.45,1.01,0.45,0.01
2023-04-25,14651877.440883916,14556484.653456915,95392.78742699996,4087.780029,Short,1.47,1.0,0.47,0.0
2023-04-26,14681640.234645972,14681640.234645972,0.0,4075.290039,Long,1.47,1.0,0.47,0.0
2023-04-27,14877372.352733972,14681640.234645972,195732.11808799868,4129.629883,Long,1.49,1.01,0.49,0.01
2023-04-28,15011223.234645974,14681640.234645972,329583.00000000163,4166.790039,Long,1.5,1.02,0.5,0.02
2023-05-01,15001534.067163972,14681640.234645972,319893.8325179997,4164.100098,Long,1.5,1.02,0.5,0.02
2023-05-02,14850790.014167972,14681640.234645972,169149.77952200008,4122.25,Long,1.49,1.01,0.49,0.01
2023-05-03,14707790.790665971,14681640.234645972,26150.556019999876,4082.550049,Long,1.47,1.0,0.47,0.0
2023-05-04,14715642.902127972,14681640.234645972,34002.667482000325,4084.72998,Long,1.47,1.0,0.47,0.0
2023-05-05,14903847.402127972,14681640.234645972,222207.1674820003,4136.97998,Long,1.49,1.02,0.49,0.02
